Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
10/02/2015,DODG,PK,,WHI,2716031B,IL,10300 S. Doty,(773) 568-8495,2773615
10/02/2015,FORD,2D,,RED,K412156,IL,10300 S. Doty,(773) 568-8495,2773652
10/02/2015,FORD,LL,,BLK,S675091,IL,10300 S. Doty,(773) 568-8495,2773599
10/02/2015,FORD,LL,,WHI,K719272,IL,701 N. Sacramento,(773) 265-7605,2773712
10/02/2015,FORD,PK,,WHI,,IL,10300 S. Doty,(773) 568-8495,2773608
10/02/2015,FORD,PK,,GRY,8359LE,IL,10300 S. Doty,(773) 568-8495,2773603
10/02/2015,FORD,SW,,RED,P649356,IL,10300 S. Doty,(773) 568-8495,2773685
10/02/2015,HOND,2D,,BLK,E701953,IL,701 N. Sacramento,(773) 265-7605,6828308
10/02/2015,HOND,2D,,RED,Z160203,IL,701 N. Sacramento,(773) 265-7605,6828321
10/02/2015,HOND,2D,,WHI,E525139,IL,701 N. Sacramento,(773) 265-7605,6828331
10/02/2015,HOND,4D,,GRN,E395224,IL,10300 S. Doty,(773) 568-8495,2773592
10/02/2015,HOND,4D,,BGE,V130855,IL,10300 S. Doty,(773) 568-8495,2773617
10/02/2015,HYUN,4D,,BLK,CEN623,IA,10300 S. Doty,(773) 568-8495,2773696
10/02/2015,INFI,4D,,GRN,,IL,10300 S. Doty,(773) 785-9752,1715550
10/02/2015,INFI,4D,,SIL,E712494,IL,701 N. Sacramento,(773) 265-7605,6828319
10/02/2015,JAG,4D,,SIL,V172688,IL,10300 S. Doty,(773) 568-8495,2773594
10/02/2015,LINC,4D,TOW,BLK,V722178,IL,10300 S. Doty,(773) 568-8495,2773625
10/02/2015,MERC,LL,,SIL,E292911,IL,10300 S. Doty,(773) 568-8495,2773640
10/02/2015,NISS,2D,,RED,Z143256,IL,701 N. Sacramento,(773) 265-7605,6828315
10/02/2015,NISS,4D,,BLK,Z288966,IL,701 N. Sacramento,(773) 265-7605,6828311
10/02/2015,OLDS,4D,,RED,E390714,IL,10300 S. Doty,(773) 568-8495,2773694
10/02/2015,PONT,2D,,GRY,DL7798,IL,10300 S. Doty,(773) 568-8495,2773695
10/02/2015,PONT,4D,,GLD,,IL,701 N. Sacramento,(773) 265-7605,6828295
10/02/2015,PONT,4D,,GLD,S218666,IL,701 N. Sacramento,(773) 265-7605,6828343
10/02/2015,PONT,4D,,WHI,N753062,IL,10300 S. Doty,(773) 785-9752,1715548
10/02/2015,PONT,4D,,TAN,E758862,IL,10300 S. Doty,(773) 568-8495,2773591
10/02/2015,PONT,4D,,WHI,S855180,IL,10300 S. Doty,(773) 568-8495,2773609
10/02/2015,PONT,4D,,SIL,XSC86,IL,701 N. Sacramento,(773) 265-7605,6828312
10/02/2015,PONT,VN,,TAN,E565797,IL,701 N. Sacramento,(773) 265-7605,6828299
10/02/2015,ROV,LL,,BLK,S915351,IL,10300 S. Doty,(773) 568-8495,2773684
10/02/2015,TOYT,4D,,BGE,V826575,IL,10300 S. Doty,(773) 568-8495,2773616
10/02/2015,TOYT,4D,,GRY,244566,IL,10300 S. Doty,(773) 568-8495,2773710
10/01/2015,ACUR,2D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6828284
10/01/2015,BMW,4D,325,BLU,V493433,IL,701 N. Sacramento,(773) 265-7605,6828231
10/01/2015,BMW,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6828254
10/01/2015,CHEV,4D,,BLU,E209742,IL,10300 S. Doty,(773) 568-8495,2773539
10/01/2015,CHEV,4D,,SIL,,IL,10300 S. Doty,(773) 785-9752,1715543
10/01/2015,CHEV,4D,,SIL,K784070,IL,10300 S. Doty,(773) 568-8495,2773584
10/01/2015,CHEV,4D,,RED,S403512,IL,10300 S. Doty,(773) 568-8495,2773551
10/01/2015,CHEV,PK,,YEL,44601F,IL,10300 S. Doty,(773) 568-8495,2773574
10/01/2015,CHEV,VN,VEN,TAN,Y759097,IL,10300 S. Doty,(773) 568-8495,2773481
10/01/2015,CHRY,4D,,WHI,E471644,IL,701 N. Sacramento,(773) 265-7605,6828240
10/01/2015,DODG,LL,DUR,SIL,193S598,IL,10300 S. Doty,(773) 568-8495,2773508
10/01/2015,DODG,VN,CVN,SIL,7567711,IL,10300 S. Doty,(773) 568-8495,2773513
10/01/2015,DODG,VN,,BLU,R448224,IL,10300 S. Doty,(773) 568-8495,2773494
10/01/2015,DODG,VN,TK,RED,E765864,IL,10300 S. Doty,(773) 568-8495,2773588
10/01/2015,FORD,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2773579
10/01/2015,FORD,4D,ESC,RED,,IL,10300 S. Doty,(773) 568-8495,2773479
10/01/2015,FORD,PK,F25,BLK,1439021B,IL,10300 S. Doty,(773) 568-8495,2773514
10/01/2015,FORD,VN,WIN,RED,Y728480,IL,10300 S. Doty,(773) 568-8495,467969
10/01/2015,FORD,VN,WIN,BLU,1306173,IL,10300 S. Doty,(773) 568-8495,2773489
10/01/2015,HOND,4D,,SIL,V521261,IL,701 N. Sacramento,(773) 265-7605,6828283
10/01/2015,HOND,4D,,GRN,X351828,IL,10300 S. Doty,(773) 568-8495,2773516
10/01/2015,LINC,LL,NAV,BLK,V316922,IL,10300 S. Doty,(773) 568-8495,2773484
10/01/2015,MITS,4D,,SIL,V261550,IL,10300 S. Doty,(773) 568-8495,2773587
10/01/2015,NISS,4D,SEN,BRO,Z152704,IL,701 N. Sacramento,(773) 265-7605,6828251
10/01/2015,NISS,4D,,SIL,S920811,IL,701 N. Sacramento,(773) 265-7605,6828228
10/01/2015,NISS,4D,ALT,BGE,S489386,IL,701 N. Sacramento,(773) 265-7605,6828249
10/01/2015,NISS,LL,TK,WHI,E821721,IL,10300 S. Doty,(773) 568-8495,2773590
10/01/2015,OLDS,2D,ALO,BRO,E843063,IL,10300 S. Doty,(773) 568-8495,2773483
10/01/2015,OLDS,4D,,BRO,Y756750,IL,701 N. Sacramento,(773) 265-7605,6828293
10/01/2015,OLDS,4D,INT,SIL,E674334,IL,10300 S. Doty,(773) 568-8495,2773495
10/01/2015,PLYM,4D,,GRY,E529727,IL,10300 S. Doty,(773) 568-8495,2773506
10/01/2015,PONT,4D,GRA,GRY,UCH853,IN,10300 S. Doty,(773) 568-8495,2773478
10/01/2015,PONT,4D,,WHI,Y726296,IL,10300 S. Doty,(773) 568-8495,2773482
10/01/2015,PONT,LL,TK,ONG,E529074,IL,10300 S. Doty,(773) 568-8495,2773577
10/01/2015,SATR,4D,,GRY,Y727323,IL,10300 S. Doty,(773) 568-8495,2773487
10/01/2015,TOYT,4D,,WHI,R181241,IL,10300 S. Doty,(773) 568-8495,2773541
10/01/2015,VOLK,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6828281
10/01/2015,VOLV,4D,,GRN,L725948,IL,10300 S. Doty,(773) 568-8495,2773540
10/01/2015,ZCZY,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,46749
09/30/2015,ACUR,4D,,GRY,P373219,IL,10300 S. Doty,(773) 568-8495,2773456
09/30/2015,BUIC,2D,,GRY,S234788,IL,701 N. Sacramento,(773) 265-7605,6828158
09/30/2015,CADI,4D,,BLU,U29769,WI,10300 S. Doty,(773) 568-8495,2773432
09/30/2015,CADI,VN,,RED,,IL,10300 S. Doty,(773) 568-8495,2773380
09/30/2015,CHEV,4D,,PLE,E447598,IL,10300 S. Doty,(773) 568-8495,2773418
09/30/2015,CHEV,4D,,RED,E204901,IL,Chicago O'hare International Airport remote lot E.,(312) 746-6350,415694
09/30/2015,CHEV,LL,,BLK,Y753380,IL,701 N. Sacramento,(773) 265-7605,6828161
09/30/2015,CHEV,VN,,WHI,E877449,IL,701 N. Sacramento,(773) 265-7605,6828214
09/30/2015,CHRY,VN,,SIL,342S968,IL,10300 S. Doty,(773) 568-8495,467944
09/30/2015,DODG,VN,,WHI,,IL,10300 S. Doty,(773) 568-8495,2773473
09/30/2015,DODG,VN,,RED,Y761444,IL,701 N. Sacramento,(773) 265-7605,6828177
09/30/2015,FORD,4D,,COM,S779965,IL,701 N. Sacramento,(773) 265-7605,6828159
09/30/2015,FORD,LL,,GRN,,IL,10300 S. Doty,(773) 568-8495,2773466
09/30/2015,HOND,2D,,GRY,E899301,IL,10300 S. Doty,(773) 568-8495,2773474
09/30/2015,HOND,4D,,GRY,239S279,IL,10300 S. Doty,(773) 568-8495,2773359
09/30/2015,HOND,4D,,WHI,K734152,IL,701 N. Sacramento,(773) 265-7605,6828180
09/30/2015,JEEP,LL,,SIL,S883852,IL,10300 S. Doty,(773) 568-8495,2773356
09/30/2015,JEEP,LL,,BLU,E636076,IL,10300 S. Doty,(773) 568-8495,2773461
09/30/2015,LEXS,4D,,TAN,V331838,IL,Chicago O'hare International Airport remote lot E.,(312) 746-6350,415697
09/30/2015,LINC,4D,,GRY,V606897,IL,Chicago O'hare International Airport remote lot E.,(312) 746-6350,415695
09/30/2015,MERZ,4D,,BLK,N513321,IL,10300 S. Doty,(773) 568-8495,467942
09/30/2015,NISS,4D,,GRY,E510237,IL,10300 S. Doty,(773) 568-8495,2773391
09/30/2015,OLDS,2D,,GRN,V506702,IL,701 N. Sacramento,(773) 265-7605,6828211
09/30/2015,PONT,4D,,BLU,337S189,IL,10300 S. Doty,(773) 568-8495,2773381
09/30/2015,SATR,LL,,WHI,E234674,IL,10300 S. Doty,(773) 568-8495,2773372
09/30/2015,TOYT,4D,,GRY,V136300,IL,10300 S. Doty,(773) 568-8495,2773392
09/30/2015,TOYT,4D,,BLU,V658483,IL,10300 S. Doty,(773) 568-8495,2773387
09/29/2015,BMW,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2773351
09/29/2015,BUIC,2D,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6828151
09/29/2015,BUIC,4D,,TAN,Z272676,IL,10300 S. Doty,(773) 568-8495,467940
09/29/2015,BUIC,4D,,GRN,Y737016,IL,10300 S. Doty,(773) 568-8495,2773347
09/29/2015,BUIC,4D,,WHI,409S751,IL,10300 S. Doty,(773) 568-8495,2773335
09/29/2015,BUIC,4D,,TAN,546R851,IL,10300 S. Doty,(773) 568-8495,2773298
09/29/2015,CADI,4D,,SIL,E861676,IL,701 N. Sacramento,(773) 265-7605,6828126
09/29/2015,CHEV,2D,,SIL,398S910,IL,701 N. Sacramento,(773) 265-7605,6828114
09/29/2015,CHEV,4D,,WHI,793LW,IN,10300 S. Doty,(773) 568-8495,2773283
09/29/2015,CHEV,VN,,BLU,,IL,10300 S. Doty,(773) 568-8495,2773291
09/29/2015,CHRY,4D,,BLK,371R494,IL,10300 S. Doty,(773) 568-8495,2773309
09/29/2015,DODG,VN,,GRN,Y917190,IL,10300 S. Doty,(773) 568-8495,2773302
09/29/2015,FORD,2D,,SIL,Y741215,IL,10300 S. Doty,(773) 568-8495,2773281
09/29/2015,FORD,4D,,WHI,E692612,IL,701 N. Sacramento,(773) 265-7605,6828117
09/29/2015,FORD,4D,,RED,,IL,10300 S. Doty,(773) 568-8495,2773333
09/29/2015,FORD,4D,,TAN,Y707306,IL,10300 S. Doty,(773) 568-8495,2773284
09/29/2015,FORD,LL,,SIL,V858393,IL,10300 S. Doty,(773) 568-8495,2773308
09/29/2015,FORD,LL,,GRN,Y725012,IL,10300 S. Doty,(773) 568-8495,2773287
09/29/2015,FORD,LL,,BLK,E975971,IL,10300 S. Doty,(773) 568-8495,2773334
09/29/2015,FORD,LL,,GRY,119XRM,FL,10300 S. Doty,(773) 568-8495,2773340
09/29/2015,FORD,PK,TK,WHI,1299153B,IL,10300 S. Doty,(773) 568-8495,2773336
09/29/2015,GMC,LL,,MAR,R141398,IL,10300 S. Doty,(773) 568-8495,2773301
09/29/2015,HOND,4D,,BLK,E399510,IL,10300 S. Doty,(773) 568-8495,2773339
09/29/2015,INFI,4D,,WHI,E777132,IL,10300 S. Doty,(773) 568-8495,2773285
09/29/2015,OLDS,4D,,TAN,V828057,IL,701 N. Sacramento,(773) 265-7605,6828144
09/29/2015,OLDS,LL,,BRO,,IL,701 N. Sacramento,(773) 265-7605,6828123
09/29/2015,OLDS,SW,,BLU,R507251,IL,10300 S. Doty,(773) 568-8495,2773321
09/29/2015,PONT,2D,,RED,Y724897,IL,10300 S. Doty,(773) 568-8495,2773289
09/29/2015,PONT,2D,,WHI,Y772791,IL,701 N. Sacramento,(773) 265-7605,6828124
09/29/2015,PONT,4D,,GLD,Z158532,IL,701 N. Sacramento,(773) 265-7605,6828152
09/29/2015,PONT,4D,,SIL,290S743,IL,10300 S. Doty,(773) 568-8495,2773279
09/29/2015,PONT,4D,,BLK,Y749760,IL,701 N. Sacramento,(773) 265-7605,6828127
09/29/2015,SATR,4D,,SIL,E651413,IL,10300 S. Doty,(773) 568-8495,2773338
09/29/2015,SCIO,4D,,ONG,,IL,10300 S. Doty,(773) 568-8495,2773295
09/29/2015,TOYT,4D,,WHI,V897045,IL,10300 S. Doty,(773) 568-8495,2773313
09/29/2015,VOLK,LL,,GRY,S685316,IL,10300 S. Doty,(773) 568-8495,2773329
09/29/2015,ZCZY,4D,,MAR,V558334,IL,10300 S. Doty,(773) 568-8495,467923
09/29/2015,ZCZY,LL,,GRY,,IL,10300 S. Doty,(773) 568-8495,2773344
09/28/2015,BUIC,4D,,TAN,Y761971,IL,701 N. Sacramento,(773) 265-7605,6828109
09/28/2015,CHEV,2D,,WHI,3A50T80,AL,701 N. Sacramento,(773) 265-7605,6828100
09/28/2015,CHEV,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2773268
09/28/2015,CHEV,4T,,MAR,S977615,IL,10300 S. Doty,(773) 568-8495,2773244
09/28/2015,CHEV,LL,,WHI,,IL,10300 S. Doty,(773) 568-8495,2773241
09/28/2015,CHEV,PK,,SIL,11734DN,IL,701 N. Sacramento,(773) 265-7605,6828065
09/28/2015,CHEV,VN,,GRY,949R217,IL,10300 S. Doty,(773) 568-8495,2773246
09/28/2015,CHRY,4D,,GLD,A387924,IL,701 N. Sacramento,(773) 265-7605,6828105
09/28/2015,CHRY,VN,,GRN,R384818,IL,701 N. Sacramento,(773) 265-7605,6828056
09/28/2015,FORD,VN,WIN,RED,334S369,IL,10300 S. Doty,(773) 568-8495,2773248
09/28/2015,HOND,4D,,GRY,R484547,IL,701 N. Sacramento,(773) 265-7605,6828058
09/28/2015,HOND,4D,,GRY,E432082,IL,400 E. Lower Wacker,(312) 744-7550,935193
09/28/2015,JEEP,4D,,GRY,S416499,IL,10300 S. Doty,(773) 568-8495,2773271
09/28/2015,LEXS,4D,,GRY,169S051,IL,10300 S. Doty,(773) 568-8495,2773273
09/28/2015,MERC,4D,,BLK,858R779,IL,10300 S. Doty,(773) 568-8495,2773274
09/28/2015,MERC,4D,,SIL,E707095,IL,701 N. Sacramento,(773) 265-7605,6828107
09/28/2015,NISS,4D,,SIL,E719311,IL,10300 S. Doty,(773) 568-8495,467925
09/28/2015,NISS,4D,MAX,BLK,21133E,IN,701 N. Sacramento,(773) 265-7605,6828067
09/28/2015,NISS,4D,MAX,SIL,E712451,IL,701 N. Sacramento,(773) 265-7605,6828066
09/28/2015,PONT,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6828103
09/28/2015,PONT,4D,,GRY,Y741876,IL,10300 S. Doty,(773) 568-8495,2773252
09/28/2015,PONT,4D,,RED,CPR608,IL,10300 S. Doty,(773) 568-8495,2773263
09/27/2015,BUIC,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,6828000
09/27/2015,CADI,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2773238
09/27/2015,CADI,4D,,BLK,Y804629,IL,10300 S. Doty,(773) 568-8495,2773206
09/27/2015,CADI,LL,TK,GRY,5834098,IL,701 N. Sacramento,(773) 265-7605,6828039
09/27/2015,CHEV,2D,CAV,RED,E708327,IL,10300 S. Doty,(773) 568-8495,2773221
09/27/2015,CHEV,4D,,SIL,P440360,IL,701 N. Sacramento,(773) 265-7605,6828007
09/27/2015,CHEV,VN,,GRY,N755271,IL,10300 S. Doty,(773) 568-8495,2773197
09/27/2015,CHEV,VN,,GRY,Y761682,IL,701 N. Sacramento,(773) 265-7605,6827999
09/27/2015,CHRY,2D,,GRY,E971140,IL,701 N. Sacramento,(773) 265-7605,6828030
09/27/2015,CHRY,VN,TK,BLU,Y738604,IL,10300 S. Doty,(773) 568-8495,2773198
09/27/2015,DODG,VN,TK,BLU,V158972,IL,10300 S. Doty,(773) 568-8495,2773226
09/27/2015,DODG,VN,CVN,DBL,Z275320,IL,701 N. Sacramento,(773) 265-7605,6828018
09/27/2015,FORD,4D,,TRQ,,IL,701 N. Sacramento,(773) 265-7605,6828043
09/27/2015,FORD,4D,,BLK,862R265,IL,10300 S. Doty,(773) 568-8495,2773209
09/27/2015,FORD,4D,TK,GRN,9014480,IL,701 N. Sacramento,(773) 265-7605,6828035
09/27/2015,HOND,4D,,WHI,E437405,IL,701 N. Sacramento,(773) 265-7605,6828044
09/27/2015,HOND,4D,,BLK,V901255,IL,701 N. Sacramento,(773) 265-7605,6828037
09/27/2015,INFI,4D,,SIL,V762459,IL,701 N. Sacramento,(773) 265-7605,6828016
09/27/2015,JEEP,LL,TK,GRY,Y920619,IL,701 N. Sacramento,(773) 265-7605,6828003
09/27/2015,KIA,4D,,WHI,E407435,IL,10300 S. Doty,(773) 568-8495,2773218
09/27/2015,KIA,4D,,TAN,E995071,IL,10300 S. Doty,(773) 568-8495,2773236
09/27/2015,KIA,VN,TK,GRN,E853780,IL,10300 S. Doty,(773) 568-8495,2773230
09/27/2015,LEXS,LL,,BLU,9067865,IL,701 N. Sacramento,(773) 265-7605,6828029
09/27/2015,LINC,4D,,BLK,N755278,IL,10300 S. Doty,(773) 568-8495,2773216
09/27/2015,LINC,4D,,WHI,E669908,IL,701 N. Sacramento,(773) 265-7605,6828049
09/27/2015,MAZD,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2773229
09/27/2015,MERC,4D,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6852803
09/27/2015,NISS,4D,,TAN,E391922,IL,10300 S. Doty,(773) 568-8495,2773232
09/27/2015,OLDS,4D,,BLK,210S767,IL,10300 S. Doty,(773) 568-8495,2773204
09/27/2015,PONT,2D,,SIL,E144910,IL,10300 S. Doty,(773) 568-8495,2773234
09/27/2015,PONT,4D,,BLK,Y742456,IL,10300 S. Doty,(773) 568-8495,2773223
09/27/2015,PONT,4D,,WHI,Y763212,IL,701 N. Sacramento,(773) 265-7605,6827996
09/27/2015,TOYT,4D,,WHI,A480980,IL,701 N. Sacramento,(773) 265-7605,6828048
09/27/2015,TOYT,4D,,YEL,5508TX,IL,400 E. Lower Wacker,(312) 744-7550,935126
09/26/2015,BMW,4D,,BLU,E717547,IL,10300 S. Doty,(773) 568-8495,2773194
09/26/2015,BUIC,4D,,GLD,Z155745,IL,701 N. Sacramento,(773) 265-7605,6827881
09/26/2015,BUIC,4D,,SIL,V768371,IL,701 N. Sacramento,(773) 265-7605,6827932
09/26/2015,BUIC,LL,,MAR,,IL,701 N. Sacramento,(773) 265-7605,6827966
09/26/2015,CADI,4D,,CRM,,IL,10300 S. Doty,(773) 568-8495,2773147
09/26/2015,CHEV,2D,,BLU,R987934,IL,701 N. Sacramento,(773) 265-7605,6827879
09/26/2015,CHEV,4D,,GRN,E394305,IL,10300 S. Doty,(773) 568-8495,2773189
09/26/2015,CHEV,4D,,BLU,E468141,IL,10300 S. Doty,(773) 568-8495,2773158
09/26/2015,CHEV,4D,IMP,RED,,IL,10300 S. Doty,(773) 568-8495,2773169
09/26/2015,CHEV,VN,TK,BGE,Y770678,IL,701 N. Sacramento,(773) 265-7605,6827935
09/26/2015,CHEV,VN,,WHI,E308303,IL,701 N. Sacramento,(773) 265-7605,6827981
09/26/2015,CHEV,VN,,SIL,E359342,IL,10300 S. Doty,(773) 568-8495,2773178
09/26/2015,CHRY,2D,SEB,BLK,796RKU,MN,10300 S. Doty,(773) 568-8495,2773168
09/26/2015,CHRY,VN,,BLU,S941367,IL,10300 S. Doty,(773) 568-8495,2773182
09/26/2015,CHRY,VN,TK,RED,185S992,IL,10300 S. Doty,(773) 568-8495,2773181
09/26/2015,FORD,2D,,MAR,V756355,IL,701 N. Sacramento,(773) 265-7605,6827988
09/26/2015,FORD,4D,EXP,WHI,N328527,IL,701 N. Sacramento,(773) 265-7605,6827954
09/26/2015,FORD,4D,,TAN,R470655,IL,10300 S. Doty,(773) 568-8495,2773162
09/26/2015,FORD,LL,EXP,BLK,V128246,IL,701 N. Sacramento,(773) 265-7605,6827933
09/26/2015,FORD,PK,TK,GRN,1638548,IL,701 N. Sacramento,(773) 265-7605,6827877
09/26/2015,GMC,4D,ENV,GRY,R823872,IL,701 N. Sacramento,(773) 265-7605,6827952
09/26/2015,GMC,4D,,BLU,E441206,IL,10300 S. Doty,(773) 568-8495,2773195
09/26/2015,GMC,VN,,WHI,1787870B,IL,10300 S. Doty,(773) 568-8495,2773154
09/26/2015,HOND,4D,,SIL,399S908,IL,10300 S. Doty,(773) 568-8495,2773187
09/26/2015,HOND,4D,,SIL,E688467,IL,701 N. Sacramento,(773) 265-7605,6827985
09/26/2015,HOND,4D,CIV,GRN,N122102,IL,701 N. Sacramento,(773) 265-7605,6827957
09/26/2015,HOND,4D,,BLU,8781774,IL,701 N. Sacramento,(773) 265-7605,6827969
09/26/2015,HOND,4D,,TAN,N168830,IL,701 N. Sacramento,(773) 265-7605,6827967
09/26/2015,INFI,4D,,GRN,E355091,IL,10300 S. Doty,(773) 568-8495,2773167
09/26/2015,LEXS,4D,,WHI,NEXT1,IL,10300 S. Doty,(773) 568-8495,2773173
09/26/2015,LEXS,4D,,SIL,S496432,IL,10300 S. Doty,(773) 568-8495,2773188
09/26/2015,MAZD,SW,TK,BLK,V230649,IL,701 N. Sacramento,(773) 265-7605,6827989
09/26/2015,MERC,2D,,RED,278CEL,MN,10300 S. Doty,(773) 568-8495,2773159
09/26/2015,NISS,4D,,MAR,E384376,IL,400 E. Lower Wacker,(312) 744-7550,935075
09/26/2015,NISS,LL,,SIL,R356242,IL,701 N. Sacramento,(773) 265-7605,6827896
09/26/2015,PONT,4D,,BLK,E279461,IL,10300 S. Doty,(773) 568-8495,2773190
09/26/2015,TOYT,4D,CAM,TAN,E602935,IL,10300 S. Doty,(773) 568-8495,2773165
09/26/2015,VOLK,4D,,WHI,257S314,IL,10300 S. Doty,(773) 568-8495,2773156
09/26/2015,VOLK,4D,,BLK,E500486,IL,701 N. Sacramento,(773) 265-7605,6827974
09/26/2015,VOLK,4D,,WHI,P583098,IL,701 N. Sacramento,(773) 265-7605,6827917
09/25/2015,BUIC,4D,,BRO,P425116,IL,10300 S. Doty,(773) 568-8495,2773105
09/25/2015,BUIC,4D,,GRN,Y752949,IL,701 N. Sacramento,(773) 265-7605,6827809
09/25/2015,BUIC,4D,,GRY,E361142,IL,701 N. Sacramento,(773) 265-7605,6827793
09/25/2015,BUIC,4D,,WHI,999R020,IL,701 N. Sacramento,(773) 265-7605,6827787
09/25/2015,CADI,4D,,GRN,Y791300,IL,10300 S. Doty,(773) 568-8495,2773112
09/25/2015,CHEV,LL,,GRN,E383335,IL,10300 S. Doty,(773) 568-8495,2773109
09/25/2015,CHEV,VN,,BGE,V332147,IL,701 N. Sacramento,(773) 265-7605,6827810
09/25/2015,DODG,VN,,GRY,V620005,IL,10300 S. Doty,(773) 568-8495,2773103
09/25/2015,FORD,LL,,BLU,S905955,IL,10300 S. Doty,(773) 568-8495,2773143
09/25/2015,FORD,LL,,BLK,Z274013,IL,10300 S. Doty,(773) 568-8495,2773141
09/25/2015,FORD,VN,,WHI,53530,IL,10300 S. Doty,(773) 568-8495,2773133
09/25/2015,GMC,VN,TK,BLU,Z274029,IL,10300 S. Doty,(773) 568-8495,2773144
09/25/2015,GMC,VN,VAN,WHI,1743748,IL,10300 S. Doty,(773) 568-8495,2773146
09/25/2015,HOND,VN,,MAR,S927831,IL,701 N. Sacramento,(773) 265-7605,6827790
09/25/2015,HYUN,4D,,GLD,Y792578,IL,10300 S. Doty,(773) 568-8495,2773118
09/25/2015,JEEP,LL,,GRY,N139922,IL,701 N. Sacramento,(773) 265-7605,6827805
09/25/2015,JEEP,LL,TK,BLU,S957702,IL,701 N. Sacramento,(773) 265-7605,6827842
09/25/2015,LINC,LL,,MAR,L307477,IL,701 N. Sacramento,(773) 265-7605,6827868
09/25/2015,MERC,LL,TK,WHI,Y746723,IL,10300 S. Doty,(773) 568-8495,2773145
09/25/2015,MERZ,2D,,BLK,V432553,IL,701 N. Sacramento,(773) 265-7605,6827838
09/25/2015,OLDS,4D,,GRN,V128658,IL,701 N. Sacramento,(773) 265-7605,6827800
09/25/2015,OLDS,VN,TK,BLU,Y723761,IL,10300 S. Doty,(773) 568-8495,2773136
09/25/2015,PONT,4D,,WHI,E650572,IL,701 N. Sacramento,(773) 265-7605,6827872
09/25/2015,TOYT,4D,,BLU,E892011,IL,10300 S. Doty,(773) 568-8495,2773114
09/24/2015,ACUR,4D,,GRN,V482207,IL,10300 S. Doty,(773) 568-8495,2773076
09/24/2015,BUIC,4D,,TAN,E676525,IL,10300 S. Doty,(773) 568-8495,467877
09/24/2015,BUIC,4D,,WHI,E492452,IL,10300 S. Doty,(773) 568-8495,2773090
09/24/2015,CHEV,2D,,BLK,S352413,IL,10300 S. Doty,(773) 568-8495,2773092
09/24/2015,CHEV,4D,,GRN,S494115,IL,701 N. Sacramento,(773) 265-7605,6827774
09/24/2015,CHEV,4D,,BLK,E477150,IL,10300 S. Doty,(773) 568-8495,467878
09/24/2015,CHEV,4D,,WHI,E759962,IL,701 N. Sacramento,(773) 265-7605,6827716
09/24/2015,CHEV,4D,,GRN,,IL,10300 S. Doty,(773) 568-8495,2773057
09/24/2015,CHEV,VN,,SIL,237S974,IL,701 N. Sacramento,(773) 265-7605,6827773
09/24/2015,CHRY,VN,,TAN,402S505,IL,10300 S. Doty,(773) 568-8495,2773073
09/24/2015,DODG,4D,,BLU,,IL,701 N. Sacramento,(773) 265-7605,6827728
09/24/2015,HOND,4D,,WHI,E612545,IL,701 N. Sacramento,(773) 265-7605,6827736
09/24/2015,HOND,4D,,BLU,X552358,IL,701 N. Sacramento,(773) 265-7605,6827730
09/24/2015,HYUN,4D,,BLK,R691742,IL,701 N. Sacramento,(773) 265-7605,6827740
09/24/2015,ISU,LL,,SIL,H709510,IL,10300 S. Doty,(773) 568-8495,2773089
09/24/2015,ISU,LL,,RED,Y888732,IL,10300 S. Doty,(773) 568-8495,2773062
09/24/2015,JEEP,LL,,GLD,250S146,IL,10300 S. Doty,(773) 568-8495,2773066
09/24/2015,LINC,4D,,BGE,E477451,IL,701 N. Sacramento,(773) 265-7605,6827700
09/24/2015,NISS,4D,,SIL,E237681,IL,701 N. Sacramento,(773) 265-7605,6827751
09/24/2015,NISS,4D,,BLK,Z178439,IL,10300 S. Doty,(773) 568-8495,2773100
09/24/2015,NISS,4D,,GRY,615R633,IL,10300 S. Doty,(773) 568-8495,2773080
09/24/2015,OLDS,4D,,WHI,S706793,IL,10300 S. Doty,(773) 568-8495,2773063
09/24/2015,SUZI,LL,,GRY,E350308,IL,701 N. Sacramento,(773) 265-7605,6827759
09/24/2015,TOYT,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2773065
09/24/2015,TOYT,4D,,GLD,P331874,IL,701 N. Sacramento,(773) 265-7605,6827707
09/23/2015,ACUR,4D,,GRN,,IL,701 N. Sacramento,(773) 265-7605,6827629
09/23/2015,AUDI,4D,,BLU,V325551,IL,701 N. Sacramento,(773) 265-7605,6827630
09/23/2015,AUDI,4D,,RED,506P735,IL,701 N. Sacramento,(773) 265-7605,6827598
